Tarih,Kapanış (TL),Min (TL),Max (TL),AOF (TL),Hacim (TL),Sermaye (mn TL),USDTRY,BIST 100,Piyasa Değeri (mn TL),Piyasa Değeri (mn USD),Halka Açık PD (mn TL),Halka Açık PD (mn USD)
19-08-2024,221.5,216.2,222.2,219.03,1351279251,500,33.713,10054,110750,3285,46991,1394
20-08-2024,220.2,219.5,225.7,222.43,1481787625,500,33.809,9982,110100,3257,46715,1382
21-08-2024,218.5,217.8,222.4,220.38,924153854,500,33.9075,9905,109250,3222,46355,1367
22-08-2024,216.2,215.2,222.4,218.38,1300027393,500,33.9116,9921,108100,3188,45867,1353
23-08-2024,211.8,211.8,217.7,214.96,1253570371,500,33.9473,9668,105900,3120,44933,1324
26-08-2024,208.6,208.2,214.6,212.07,1322259077,500,33.9894,9566,104300,3069,44254,1302
27-08-2024,221,207.3,222.2,215.46,2153857755,500,34.0189,9749,110500,3248,46885,1378
28-08-2024,226.2,220.1,227.8,225.21,1643180247,500,34.0238,9757,113100,3324,47988,1410
29-08-2024,227.3,222.9,228.3,226.14,1511536854,500,33.9844,9833,113650,3344,48222,1419
02-09-2024,237,229,239,235.46,1920289206,500,33.9807,10110,118500,3487,50280,1480
03-09-2024,233.3,232.1,238.7,235.4,1299879508,500,33.9481,10022,116650,3436,49495,1458
04-09-2024,234.3,227.8,234.3,230.29,1017087683,500,34.0337,9985,117150,3442,,
05-09-2024,228.5,226.8,238,231.99,1645464343,500,33.9702,9937,114250,3363,48476,1427
06-09-2024,227.2,226.6,231.8,229.04,1166585333,500,33.9547,9771,113600,3346,48200,1420
09-09-2024,233.7,225.1,236.5,232.22,2017028755,500,34.0288,9700,116850,3434,49579,1457
10-09-2024,232.2,228.5,237.1,232.72,1878085298,500,34.0516,9624,116100,3410,49261,1447
11-09-2024,225.9,225.7,234.4,231.01,1679024299,500,34.001,9420,112950,3322,47925,1410
12-09-2024,237.9,231,241.4,236.97,3419310615,500,33.9594,9521,118950,3503,50470,1486
13-09-2024,245.2,235.2,245.2,240.71,2024997336,500,33.8768,9685,122600,3619,52019,1536
16-09-2024,239,238.2,246.2,241.1,1294566780,500,33.9506,9577,119500,3520,50704,1493
17-09-2024,244,240.5,248,245.09,2045458918,500,34.0293,9758,122000,3585,51765,1521
18-09-2024,249.2,241.4,249.5,245.85,1752845966,500,34.0896,9774,124600,3655,52868,1551
19-09-2024,253.25,248.3,254,251.36,1660096100,500,34.0379,9976,126625,3720,53727,1578
20-09-2024,253.25,251.25,255.5,253.24,1017484578,500,34.0142,9900,126625,3723,53727,1580
23-09-2024,245.7,244.6,257.25,249.35,1460860404,500,34.1241,9888,122850,3600,52125,1528
24-09-2024,244.8,242.2,249.9,246.07,2636298014,500,34.1429,10030,122400,3585,51934,1521
25-09-2024,241.1,240.6,248.5,244.28,1290321466,500,34.1508,9891,120550,3530,51149,1498
26-09-2024,242.7,240,248.2,244.28,2101118948,500,34.1596,9829,121350,3552,51489,1507
27-09-2024,244.7,241.3,247,244.24,1579982753,500,34.1514,9777,122350,3583,51913,1520
30-09-2024,239.3,235.7,244.2,238.75,1393158712,500,34.1825,9666,119650,3500,50767,1485
01-10-2024,232.8,227.9,241.3,235.64,1949355989,500,34.1862,9351,116400,3405,49389,1445
02-10-2024,225.1,225,232.3,228.99,1082628476,500,34.2154,9013,112550,3289,47755,1396
03-10-2024,225.5,221.2,233.1,227.53,1589285207,500,34.1741,8898,112750,3299,47840,1400
04-10-2024,235,224.4,235,229.28,1298023987,500,34.2013,9109,117500,3436,49855,1458
07-10-2024,227,227,235.7,230.91,1146809572,500,34.2497,9032,113500,3314,48158,1406
08-10-2024,230.4,225.4,233.7,229.61,1320365690,500,34.272,9045,115200,3361,48868,1426
09-10-2024,232.7,226.4,232.7,228.75,911593832,500,34.2567,9132,116350,3396,49356,1441
10-10-2024,224.5,224.5,233.6,228.17,1025133936,500,34.2137,8964,112250,3281,47616,1392
11-10-2024,225.1,224,230.4,227.41,1509782284,500,34.2241,8876,112550,3289,47744,1395
14-10-2024,223.2,219.5,225.9,222.87,1097316021,500,34.265,8699,111600,3257,47341,1382
15-10-2024,233.5,223.1,234.4,229.52,1632635565,500,34.2634,8860,116750,3407,49549,1446
16-10-2024,234.5,228.6,235,231.42,1127316065,500,34.2248,8956,117250,3426,49761,1454
17-10-2024,240.9,233.6,241.6,238.08,1964578394,500,34.1769,9002,120450,3524,51119,1496
18-10-2024,236.6,236.1,242.4,240.08,1259637751,500,34.2401,8794,118300,3455,50207,1466
21-10-2024,239.5,236.5,246.4,241.78,1673481183,500,34.2404,8654,119750,3497,50822,1484
22-10-2024,243.7,237.6,245,242.14,1784534000,500,34.2437,8839,121850,3558,51713,1510
23-10-2024,237.5,235.9,244.8,238.85,1442424424,500,34.2627,8715,118750,3466,50386,1471
24-10-2024,238,235.6,242.4,239.46,1305914066,500,34.2518,8873,119000,3474,50492,1474
25-10-2024,236.3,234.8,238.7,236.74,1052076065,500,34.2506,8908,118150,3450,50143,1464
28-10-2024,238.5,237.4,240.5,239.02,519052818,500,34.2506,8946,119250,3482,50610,1478
30-10-2024,236,235.3,239.4,236.54,1171629465,500,34.2711,9007,118000,3443,50079,1461
