Tarih,Kapanış (TL),Min (TL),Max (TL),AOF (TL),Hacim (TL),Sermaye (mn TL),USDTRY,BIST 100,Piyasa Değeri (mn TL),Piyasa Değeri (mn USD),Halka Açık PD (mn TL),Halka Açık PD (mn USD)
29-04-2024,13.53,13.34,13.62,13.46,4290408232,25000,32.3971,10083,338250,10441,111014,3427
30-04-2024,13.71,13.48,13.97,13.72,6168265089,25000,32.3673,10046,342750,10589,112490,3475
02-05-2024,13.64,13.41,13.88,13.64,3848693971,25000,32.3781,10209,341000,10532,111916,3457
03-05-2024,13.73,13.68,13.9,13.79,4551299761,25000,32.3053,10277,343250,10625,112655,3487
06-05-2024,13.58,13.53,13.86,13.69,5384578981,25000,32.2822,10267,339500,10517,111424,3452
07-05-2024,13.87,13.37,14.08,13.72,7986343628,25000,32.2653,10337,346750,10747,113803,3527
08-05-2024,13.55,13.55,13.94,13.69,4290936326,25000,32.265,10248,338750,10499,111178,3446
09-05-2024,13.69,13.59,13.77,13.69,3981931534,25000,32.235,10269,342250,10617,112326,3485
10-05-2024,13.51,13.51,13.94,13.75,4958136128,25000,32.2113,10219,337750,10485,110849,3441
13-05-2024,13.39,13.32,13.65,13.51,4802826074,25000,32.2075,10056,334750,10394,109865,3411
14-05-2024,13.57,13.39,13.72,13.55,6554222297,25000,32.2526,10173,339250,10519,111342,3452
15-05-2024,13.8,13.41,13.94,13.64,4801550300,25000,32.2877,10159,345000,10685,113229,3507
16-05-2024,14.31,13.74,14.31,14.02,7714185651,25000,32.2152,10320,357750,11105,117413,3645
17-05-2024,14.8,14.22,14.91,14.7,7459079393,25000,32.252,10644,370000,11472,121434,3765
20-05-2024,15.09,14.76,15.25,15.04,6576729550,25000,32.2139,10740,377250,11711,123813,3843
21-05-2024,16.1,15.13,16.51,16.02,18525179512,25000,32.2135,10895,402500,12495,132100,4101
22-05-2024,15.76,15.46,16.21,15.79,7926891191,25000,32.1788,10899,394000,12244,129311,4019
23-05-2024,15.37,15.33,15.96,15.74,5923432452,25000,32.2,10793,384250,11933,126111,3916
24-05-2024,15.44,15.37,15.63,15.47,4041020847,25000,32.2031,10677,386000,11986,126685,3934
27-05-2024,15.67,15.37,15.86,15.63,4437107113,25000,32.189,10657,391750,12170,128572,3994
28-05-2024,15.84,15.59,15.96,15.82,4596555457,25000,32.1782,10677,396000,12306,130007,4040
29-05-2024,15.52,15.52,15.96,15.75,4318866872,25000,32.2454,10479,388000,12033,127380,3950
30-05-2024,15.88,15.71,16.06,15.89,6531851631,25000,32.307,10481,397000,12288,130335,4034
31-05-2024,16.11,15.86,16.55,16.17,9306109996,25000,32.1918,10400,402750,12511,132223,4107
03-06-2024,16.5,15.69,16.51,16.14,8166621101,25000,32.2114,10557,412500,12806,135424,4204
04-06-2024,16.01,15.91,16.66,16.39,6488449043,25000,32.3269,10365,400250,12381,131402,4065
05-06-2024,16.04,15.84,16.41,16.04,6564726090,25000,32.5131,10351,401000,12333,131648,4049
06-06-2024,16.08,16.02,16.37,16.16,3626429349,25000,32.2354,10280,402000,12471,131976,4094
07-06-2024,15.51,15.36,16.15,15.64,3594410202,25000,32.2503,10139,387750,12023,127298,3947
10-06-2024,15.29,15.04,15.57,15.36,3603660357,25000,32.4282,9998,382250,11788,125493,3870
11-06-2024,15.79,15.21,15.98,15.69,5384995206,25000,32.3709,10051,394750,12195,129596,4003
12-06-2024,16.04,15.69,16.16,15.96,3959713230,25000,32.3655,10166,401000,12390,131648,4068
13-06-2024,16.31,16.25,16.6,16.4,3653322705,25000,32.2894,10392,407749,12628,133864,4146
14-06-2024,16.18,16.1,16.77,16.44,4750954725,25000,32.5164,10471,404500,12440,132797,4084
20-06-2024,16.71,16.25,16.71,16.53,5214496732,25000,32.6298,10740,417749,12803,137147,4203
21-06-2024,16.73,16.63,16.95,16.77,6048196888,25000,32.84,10771,418249,12736,137311,4181
24-06-2024,16.75,16.51,16.98,16.75,5283239959,25000,32.8669,10768,418749,12741,137475,4183
25-06-2024,16.26,16.26,16.84,16.48,5418450651,25000,32.9608,10680,406500,12333,133454,4049
26-06-2024,15.86,15.84,16.34,16.11,4686543355,25000,32.9633,10487,396500,12029,130171,3949
27-06-2024,16.4,15.88,16.41,16.15,4733644845,25000,32.9009,10681,409999,12462,134603,4091
28-06-2024,15.85,15.75,16.63,16.26,6137263114,25000,32.8853,10648,396250,12049,130089,3956
01-07-2024,15.28,15.12,16.06,15.51,4300469430,25000,32.6795,10343,382000,11689,125410,3838
02-07-2024,15.73,15.13,15.73,15.41,4372249729,25000,32.6878,10446,393250,12030,129104,3950
03-07-2024,16.42,15.77,16.47,16.15,5526651949,25000,32.5514,10682,410500,12611,134028,4117
04-07-2024,16.42,16.15,16.59,16.38,5150293493,25000,32.5597,10873,410500,12608,134028,4116
05-07-2024,16.2,15.97,16.48,16.25,4586671175,25000,32.6889,10852,405000,12390,132232,4045
08-07-2024,16.34,16.23,16.48,16.37,5103378008,25000,32.6989,10864,408500,12493,133375,4079
09-07-2024,16.12,15.89,16.4,16.22,4580560283,25000,32.7952,10797,403000,12288,131579,4012
10-07-2024,15.81,15.72,16.15,15.91,3384069144,25000,32.9441,10743,395250,11998,129049,3917
11-07-2024,16.49,15.97,16.49,16.27,5667912295,25000,32.9065,11024,412249,12528,134599,4090
12-07-2024,17.1,16.35,17.15,16.89,7678052287,25000,32.9662,11065,427499,12968,139579,4234
16-07-2024,17.62,17.1,17.74,17.47,5971695089,25000,32.9662,11139,440499,13362,143823,4363
17-07-2024,17.43,17.24,17.66,17.37,4008611639,25000,33.0975,11134,435749,13166,142272,4299
18-07-2024,17.32,17.23,17.77,17.41,4890025089,25000,33.0985,11139,432999,13082,141374,4271
19-07-2024,17.57,17.2,17.7,17.5,5197694628,25000,33.0637,11156,439249,13285,143415,4338
22-07-2024,16.83,16.79,17.11,16.95,5815271650,25000,33.0035,11173,420749,12749,137375,4162
23-07-2024,16.2,16.15,16.9,16.43,5406996818,25000,32.9398,11090,405000,12295,132232,4014
24-07-2024,16.07,15.9,16.28,16.13,4626359894,25000,32.8698,10992,401750,12222,131171,3991
25-07-2024,15.63,15.6,16.11,15.89,3292560969,25000,33.0427,10871,390750,11826,127580,3861
26-07-2024,15.5,15.46,15.83,15.62,4253301618,25000,33.018,10891,387500,11736,126519,3832
29-07-2024,15.23,15.22,15.62,15.4,3557604742,25000,33.0102,10734,380750,11534,124315,3766
30-07-2024,14.91,14.75,15.46,15.11,3954375903,25000,33.0899,10692,372750,11265,121703,3678
31-07-2024,15,14.79,15.09,14.95,4605841769,25000,33.1431,10639,375000,11315,122437,3694
01-08-2024,15.54,15.19,15.61,15.44,4795657251,25000,33.1378,10798,388500,11724,126845,3828
02-08-2024,14.86,14.82,15.35,15.06,2996709505,25000,33.1359,10473,371500,11211,121295,3661
05-08-2024,13.9,13.39,14.42,13.99,6410975004,25000,33.3172,9893,347500,10430,113459,3405
06-08-2024,13.59,13.59,14.34,13.92,5083515375,25000,33.4586,9881,339750,10154,110826,3312
07-08-2024,13.66,13.55,13.95,13.74,3751722681,25000,33.5568,10024,341500,10177,111397,3320
08-08-2024,13.62,13.56,13.95,13.73,4372729490,25000,33.5073,10099,340500,10162,111071,3315
09-08-2024,13.01,12.97,13.82,13.23,5267957010,25000,33.5199,9907,325250,9703,106096,3165
12-08-2024,13.08,13,13.27,13.15,4197135455,25000,33.5447,9829,327000,9748,106667,3180
13-08-2024,13.3,12.87,13.3,13.08,4601737649,25000,33.5532,9921,332500,9910,108461,3233
14-08-2024,13.04,13.02,13.4,13.19,4217492778,25000,33.5449,9831,326000,9718,106341,3170
15-08-2024,13.3,13.03,13.36,13.22,4058697503,25000,33.635,9983,332500,9886,108461,3225
16-08-2024,13.02,13.02,13.38,13.2,3757913349,25000,33.6713,9822,325500,9667,106178,3153
19-08-2024,13.51,13.04,13.52,13.27,5234250044,25000,33.713,10054,337750,10018,110174,3268
20-08-2024,13.56,13.33,13.65,13.52,4274142776,25000,33.809,9982,339000,10027,110582,3271
21-08-2024,13.34,13.31,13.69,13.52,4429716123,25000,33.9075,9905,333500,9836,108788,3208
22-08-2024,13.49,13.35,13.61,13.48,4684411008,25000,33.9116,9921,337250,9945,110011,3244
23-08-2024,13.12,13.05,13.58,13.35,3403088780,25000,33.9473,9668,328000,9662,106993,3152
26-08-2024,13.11,12.93,13.46,13.22,5020840249,25000,33.9894,9566,327750,9643,106912,3145
27-08-2024,13.26,13.05,13.3,13.17,4949220870,25000,34.0189,9749,331500,9745,108135,3179
28-08-2024,13.14,13.09,13.33,13.21,3282034322,25000,34.0238,9757,328500,9655,107157,3149
29-08-2024,13.22,13.04,13.34,13.21,3889288803,25000,33.9844,9833,330500,9725,107809,3172
02-09-2024,13.73,13.24,13.82,13.65,5131180057,25000,33.9807,10110,343250,10101,111968,3295
03-09-2024,13.67,13.54,13.81,13.67,5486369065,25000,33.9481,10022,341750,10067,111479,3284
04-09-2024,13.7,13.56,13.77,13.65,4971304474,25000,34.0337,9985,342500,10064,,
05-09-2024,13.59,13.56,13.83,13.63,4930129073,25000,33.9702,9937,339750,10001,110826,3262
06-09-2024,13.24,13.21,13.72,13.55,4940520293,25000,33.9547,9771,331000,9748,107972,3180
09-09-2024,12.95,12.92,13.33,13.08,4290713525,25000,34.0288,9700,323750,9514,105607,3103
10-09-2024,12.72,12.66,13.05,12.85,3910050390,25000,34.0516,9624,318000,9339,103700,3045
11-09-2024,12.48,12.48,12.93,12.73,4860495684,25000,34.001,9420,312000,9176,101743,2992
12-09-2024,12.84,12.33,12.84,12.62,5093191524,25000,33.9594,9521,321000,9452,104678,3082
13-09-2024,12.86,12.58,12.9,12.73,4599885775,25000,33.8768,9685,321500,9490,104841,3095
16-09-2024,12.7,12.65,12.88,12.74,3001140535,25000,33.9506,9577,317500,9352,103537,3050
17-09-2024,12.94,12.74,13.02,12.93,3353049413,25000,34.0293,9758,323500,9507,105493,3100
18-09-2024,13.08,12.93,13.16,13.05,3833515101,25000,34.0896,9774,327000,9592,106635,3128
19-09-2024,13.37,13.25,13.52,13.38,5021661503,25000,34.0379,9976,334250,9820,108999,3202
20-09-2024,13.41,13.3,13.57,13.45,4755952193,25000,34.0142,9900,335250,9856,109325,3214
23-09-2024,13.55,13.43,13.65,13.55,3934615170,25000,34.1241,9888,338750,9927,110466,3237
24-09-2024,14.1,13.53,14.28,13.99,7717459856,25000,34.1429,10030,352500,10324,114985,3368
25-09-2024,14.15,14.03,14.32,14.16,5195368756,25000,34.1508,9891,353750,10358,115393,3379
26-09-2024,14.23,14.07,14.55,14.33,7033231857,25000,34.1596,9829,355750,10414,116046,3397
27-09-2024,14.14,13.95,14.3,14.09,3219123193,25000,34.1514,9777,353500,10351,115312,3376
30-09-2024,14.06,13.88,14.21,14.09,4714335135,25000,34.1825,9666,351500,10283,114659,3354
01-10-2024,13.47,13.3,14.19,13.8,6805164145,25000,34.1862,9351,336750,9850,109848,3213
02-10-2024,12.66,12.66,13.49,13.1,5173051200,25000,34.2154,9013,316500,9250,103242,3017
03-10-2024,12.15,12.07,12.82,12.53,6334316823,25000,34.1741,8898,303750,8888,99083,2899
04-10-2024,12.66,11.96,12.72,12.29,5779463942,25000,34.2013,9109,316500,9254,103242,3019
07-10-2024,12.42,12.34,12.79,12.58,3938634681,25000,34.2497,9032,310500,9066,101285,2957
08-10-2024,12.51,12.27,12.66,12.47,5512668072,25000,34.272,9045,312750,9126,101988,2976
09-10-2024,12.63,12.23,12.63,12.4,4139680605,25000,34.2567,9132,315750,9217,102966,3006
10-10-2024,12.56,12.54,12.85,12.67,4323754684,25000,34.2137,8964,314000,9178,102395,2993
11-10-2024,12.46,12.42,12.87,12.66,5704104817,25000,34.2241,8876,311500,9102,101580,2968
14-10-2024,12.36,12.22,12.61,12.36,5279273666,25000,34.265,8699,309000,9018,100765,2941
15-10-2024,12.49,12.23,12.56,12.38,6733780886,25000,34.2634,8860,312250,9113,101950,2975
16-10-2024,12.51,12.31,12.56,12.41,4349795842,25000,34.2248,8956,312750,9138,102113,2984
17-10-2024,12.35,12.31,12.56,12.44,4946253334,25000,34.1769,9002,308750,9034,100807,2950
18-10-2024,11.76,11.75,12.49,12.1,6693547342,25000,34.2401,8794,294000,8586,95991,2803
21-10-2024,11.28,11.28,11.83,11.58,4071934947,25000,34.2404,8654,282000,8236,92073,2689
22-10-2024,11.61,11.26,11.81,11.54,5616936768,25000,34.2437,8839,290250,8476,94767,2767
23-10-2024,11.58,11.35,11.71,11.52,5759524503,25000,34.2627,8715,289500,8449,94493,2758
24-10-2024,11.7,11.62,11.91,11.73,2939934658,25000,34.2518,8873,292500,8540,95472,2787
25-10-2024,11.83,11.58,11.88,11.74,3690136578,25000,34.2506,8908,295750,8635,96562,2819
28-10-2024,11.79,11.79,11.89,11.84,925187483,25000,34.2506,8946,294750,8606,96206,2809
30-10-2024,12.05,11.79,12.12,11.96,2989653656,25000,34.2711,9007,301250,8790,98328,2869
