Tarih,Kapanış (TL),Min (TL),Max (TL),AOF (TL),Hacim (TL),Sermaye (mn TL),USDTRY,BIST 100,Piyasa Değeri (mn TL),Piyasa Değeri (mn USD),Halka Açık PD (mn TL),Halka Açık PD (mn USD)
02-04-2024,82.68,81.13,83.6,82.4,4656560322,2100,32.1881,9041,179372,5573,92143,2863
03-04-2024,78.95,77.45,80.16,78.87,4165554560,2100,31.9968,8946,171286,5353,87989,2750
04-04-2024,83.26,79.09,83.45,81.43,3247083224,2100,31.897,9129,180632,5663,92791,2909
05-04-2024,86.65,83.06,87.13,84.76,3812340662,2100,31.9784,9619,187984,5878,96567,3020
08-04-2024,85.19,84.71,87.42,85.92,1948574444,2100,32.0636,9757,184833,5765,94949,2961
09-04-2024,83.89,83.89,85.77,84.88,961686115,2100,32.0636,9814,181998,5676,93492,2916
15-04-2024,82.44,81.76,84.18,82.88,2916056813,2100,32.3854,9680,178847,5522,93465,2886
16-04-2024,81.08,80.84,82.82,81.71,2373821276,2100,32.4632,9548,175906,5419,91929,2832
17-04-2024,80.84,80.74,83.79,82.47,2673645778,2100,32.5211,9530,175381,5393,,
18-04-2024,82.77,80.98,83.55,82,2172778407,2100,32.5136,9525,179582,5523,93850,2886
19-04-2024,85.48,81.81,85.48,84.12,2404746186,2100,32.5682,9693,185463,5695,96923,2976
22-04-2024,82.97,82.87,86.79,84.47,2231325867,2100,32.5586,9645,180002,5529,94069,2889
24-04-2024,85.39,83.84,85.53,84.71,2010345184,2100,32.5327,9722,185253,5694,96813,2976
25-04-2024,86.21,85.05,86.94,86.12,2381445062,2100,32.5332,9717,187038,5749,97746,3005
26-04-2024,88.39,85.58,89.16,88.02,2533271397,2100,32.5111,9916,191764,5898,100216,3083
29-04-2024,90.42,88.1,90.52,89.22,3024322318,2100,32.3971,10083,196175,6055,102521,3165
30-04-2024,89.36,89.36,90.81,90.11,2628174391,2100,32.3673,10046,193865,5990,101314,3130
02-05-2024,92.7,90.2,93,91.68,3028072448,2100,32.3781,10209,194705,6013,101753,3143
03-05-2024,93.35,91.5,93.55,92.55,2215703974,2100,32.3053,10277,196070,6069,102466,3172
06-05-2024,93.75,91.65,94.8,93.44,3112509550,2100,32.2822,10267,196910,6100,102905,3188
07-05-2024,95.25,92.55,95.8,94.36,3329572324,2100,32.2653,10337,200061,6200,104732,3246
08-05-2024,95.6,94.8,96.2,95.57,1726012205,2100,32.265,10248,200796,6223,105117,3258
09-05-2024,96.35,93.5,96.35,94.96,2316447229,2100,32.235,10269,202371,6278,106184,3294
10-05-2024,96.7,95.75,98.4,97.5,2514880249,2100,32.2113,10219,203106,6305,106570,3308
13-05-2024,94.9,94.9,97.9,96.72,1580962251,2100,32.2075,10056,199326,6189,104586,3247
14-05-2024,98.7,94.4,99.4,96.87,2253604522,2100,32.2526,10173,207307,6428,108774,3373
15-05-2024,99.1,97.35,100.1,98.65,1641705502,2100,32.2877,10159,208147,6447,109215,3383
16-05-2024,99.3,96.45,99.55,97.88,1703409781,2100,32.2152,10320,208567,6474,109435,3397
17-05-2024,102.3,101,103.1,102.08,2010165142,2100,32.252,10644,214868,6662,112741,3496
20-05-2024,103,101.9,104.1,103.23,1921467015,2100,32.2139,10740,216339,6716,113513,3524
21-05-2024,106.4,101.8,110.4,107.38,5918629087,2100,32.2135,10895,223480,6937,117260,3640
22-05-2024,103.8,103.8,106.9,105.22,2419780982,2100,32.1788,10899,218019,6775,114395,3555
23-05-2024,103.6,103,105.5,104.15,2224133000,2100,32.2,10793,217599,6758,114174,3546
24-05-2024,102,101.6,104.5,103.27,1246642723,2100,32.2031,10677,214238,6653,112411,3491
27-05-2024,102.2,100.7,103.3,102.13,1112796353,2100,32.189,10657,214658,6669,112631,3499
28-05-2024,101.1,100.3,102.5,101.28,1492927936,2100,32.1782,10677,212348,6599,111674,3470
29-05-2024,99.85,99.85,102.3,100.96,1625086315,2100,32.2454,10479,209723,6504,110293,3420
30-05-2024,99.4,98.8,101.2,99.97,1965895497,2100,32.307,10481,208777,6462,109796,3399
31-05-2024,97.7,97.05,103.2,99.61,2783086960,2100,32.1918,10400,205207,6375,107918,3352
03-06-2024,100.6,96.1,100.7,98.82,2472949092,2100,32.2114,10557,211298,6560,111122,3450
04-06-2024,97.7,97.35,101.8,98.86,2586110357,2100,32.3269,10365,205207,6348,107918,3338
05-06-2024,95.75,94.85,98.55,96.22,1844777673,2100,32.5131,10351,201111,6186,105764,3253
06-06-2024,94.75,93.75,96.2,95.2,1594324468,2100,32.2354,10280,199011,6174,104660,3247
07-06-2024,92.95,91.8,95.6,93.94,1485556460,2100,32.2503,10139,195230,6054,102671,3184
10-06-2024,89.65,89.25,92.7,90.21,1339031061,2100,32.4282,9998,188299,5807,99026,3054
11-06-2024,90.35,89.15,91.8,90.75,2067577014,2100,32.3709,10051,189769,5862,99799,3083
12-06-2024,93.05,90.4,93.5,91.99,1628552423,2100,32.3655,10166,195440,6039,102782,3176
13-06-2024,95.1,93.5,96.5,95.2,1829631357,2100,32.2894,10392,199746,6186,105046,3253
14-06-2024,93.85,93.2,98.3,96.06,2116940444,2100,32.5164,10471,197120,6062,103666,3188
20-06-2024,96,93.6,96,94.81,1763874616,2100,32.6298,10740,201636,6180,106040,3250
21-06-2024,95.3,94.2,96.35,95.18,1630232666,2100,32.84,10771,200166,6095,106448,3241
24-06-2024,93.05,92,95.85,93.45,1923147607,2100,32.8669,10768,195440,5946,103935,3162
25-06-2024,91.15,90.9,93.5,91.67,1907207610,2100,32.9608,10680,191449,5808,101813,3089
26-06-2024,90.35,90.25,92,91.22,1509766270,2100,32.9633,10487,189769,5757,100919,3062
27-06-2024,92,90.75,92.85,91.92,1986799338,2100,32.9009,10681,193235,5873,102762,3123
28-06-2024,96.5,92.35,97.5,95.4,4162876826,2100,32.8853,10648,202686,6163,107789,3278
01-07-2024,92.3,90,97.95,94.4,2750500065,2100,32.6795,10343,193865,5932,103097,3155
02-07-2024,94,91.05,94.25,92.64,2046180356,2100,32.6878,10446,197435,6040,104996,3212
03-07-2024,100.1,94.05,100.5,97.67,2219727647,2100,32.5514,10682,210248,6459,111810,3435
04-07-2024,102.2,99.05,103.7,101.17,2001827837,2100,32.5597,10873,214658,6593,114155,3506
05-07-2024,103,100.9,103.5,102.52,1752017929,2100,32.6889,10852,216339,6618,115049,3520
08-07-2024,102.7,100.6,106.5,103.52,2880620309,2100,32.6989,10864,215709,6597,114714,3508
09-07-2024,101.9,100.7,103.7,102.24,1564763144,2100,32.7952,10797,214028,6526,113820,3471
10-07-2024,101,99.8,102.8,101.28,1461136420,2100,32.9441,10743,212138,6439,112815,3424
11-07-2024,106.4,102,106.4,104.8,2627248924,2100,32.9065,11024,223480,6791,118847,3612
12-07-2024,108.2,105.5,108.2,106.74,1571657516,2100,32.9662,11065,227261,6894,120857,3666
16-07-2024,108,106.9,109.6,108.36,1932616848,2100,32.9662,11139,226841,6881,120634,3659
17-07-2024,107.1,105.6,108.3,106.94,1753667183,2100,33.0975,11134,224950,6797,119629,3614
18-07-2024,106.5,106.2,109.1,107.76,1191695804,2100,33.0985,11139,223690,6758,118958,3594
19-07-2024,106.5,105.8,108.5,107.23,1349417126,2100,33.0637,11156,223690,6765,118958,3598
22-07-2024,109.6,106.6,109.9,108.75,1592929637,2100,33.0035,11173,230201,6975,122421,3709
23-07-2024,109.7,107.7,111,109.4,1946058996,2100,32.9398,11090,230411,6995,122533,3720
24-07-2024,107.1,107,110,107.84,1322821499,2100,32.8698,10992,224950,6844,119629,3639
25-07-2024,106.1,105.2,107.2,106.17,951962782,2100,33.0427,10871,222850,6744,118512,3587
26-07-2024,105.7,104.2,107.4,105.64,1054409245,2100,33.018,10891,222010,6724,118065,3576
29-07-2024,103.7,103,107.5,104.44,909451736,2100,33.0102,10734,217809,6598,115831,3509
30-07-2024,100.2,99.75,104.3,101.04,2020964153,2100,33.0899,10692,210458,6360,111921,3382
31-07-2024,99.35,98.8,100.6,99.62,1594365203,2100,33.1431,10639,208672,6296,110972,3348
01-08-2024,99.95,99.9,101.7,100.75,1615950657,2100,33.1378,10798,209933,6335,111642,3369
02-08-2024,95.15,95.1,98.45,96.31,1996298922,2100,33.1359,10473,199851,6031,106281,3207
05-08-2024,91.4,90,93.6,92.03,1943402004,2100,33.3172,9893,191974,5762,102092,3064
06-08-2024,90.3,89.5,94.4,91.55,1935910041,2100,33.4586,9881,189664,5669,100863,3015
07-08-2024,92.65,89.75,93.4,91.8,2112143796,2100,33.5568,10024,194600,5799,103488,3084
08-08-2024,94.7,91.5,94.8,93.24,1369609208,2100,33.5073,10099,198906,5936,105778,3157
09-08-2024,90.15,90,96.25,91.64,2235309130,2100,33.5199,9907,189349,5649,100696,3004
12-08-2024,90.2,89.35,91.65,90.46,1616381124,2100,33.5447,9829,189454,5648,100752,3004
13-08-2024,91.7,89.6,92.2,90.85,1340011047,2100,33.5532,9921,192604,5740,102427,3053
14-08-2024,91.35,90.7,93.1,91.87,838209807,2100,33.5449,9831,191869,5720,102036,3042
15-08-2024,94.2,90.8,95.3,93.25,1081909887,2100,33.635,9983,197855,5882,105220,3128
16-08-2024,91.1,90.8,94.5,92.53,1533492603,2100,33.6713,9822,191344,5683,101757,3022
19-08-2024,93.05,90.55,93.15,91.83,1264340825,2100,33.713,10054,195440,5797,103935,3083
20-08-2024,92.6,92.45,94.55,93.67,1592063263,2100,33.809,9982,194495,5753,103432,3059
21-08-2024,91.15,91.05,94,92.62,1553039396,2100,33.9075,9905,191449,5646,101813,3003
22-08-2024,91.6,90.55,92.85,91.65,1138222441,2100,33.9116,9921,192394,5673,102315,3017
23-08-2024,87.3,87.3,92,88.89,1737587809,2100,33.9473,9668,183363,5401,97512,2872
26-08-2024,87.95,85.4,88.35,87.08,2065927331,2100,33.9894,9566,184728,5435,98238,2890
27-08-2024,87.65,86.1,88,86.9,1925321314,2100,34.0189,9749,184098,5412,97903,2878
28-08-2024,85.95,85.95,88.6,87.01,1240584755,2100,34.0238,9757,180527,5306,96004,2822
29-08-2024,88,85.45,89.1,87.7,2158126359,2100,33.9844,9833,184833,5439,98294,2892
02-09-2024,92.2,88.4,92.9,91.18,2103122630,2100,33.9807,10110,193655,5699,102986,3031
03-09-2024,93,91.75,93.7,92.65,1130351009,2100,33.9481,10022,195335,5754,103879,3060
04-09-2024,94.25,91.5,94.25,92.61,1326455193,2100,34.0337,9985,197960,5817,,
05-09-2024,93.6,93.15,94.7,93.86,982835409,2100,33.9702,9937,196595,5787,104549,3078
06-09-2024,92.6,92.2,95.45,94,1474945153,2100,33.9547,9771,194495,5728,103432,3046
09-09-2024,93,92.35,94,93.19,1004127733,2100,34.0288,9700,195335,5740,103879,3053
10-09-2024,93.3,92,95.5,93.93,1716961959,2100,34.0516,9624,195965,5755,104312,3063
11-09-2024,88.6,88.6,93.1,91.33,1778334347,2100,34.001,9420,186093,5473,99057,2913
12-09-2024,90.6,86.15,90.6,88.69,1288739534,2100,33.9594,9521,190294,5604,101294,2983
13-09-2024,91.1,87.9,91.2,89.54,1558464171,2100,33.8768,9685,191344,5648,101853,3007
16-09-2024,91,90.35,92.5,91.53,1054924979,2100,33.9506,9577,191134,5630,101741,2997
17-09-2024,93.6,91.35,94.35,93.43,800625033,2100,34.0293,9758,196595,5777,104648,3075
18-09-2024,96.2,92.5,96.95,94.92,1616649093,2100,34.0896,9774,202056,5927,107554,3155
19-09-2024,99.4,96.4,99.4,97.93,1553198201,2100,34.0379,9976,208777,6134,111132,3265
20-09-2024,100,98.15,100.9,99.75,1363026360,2100,34.0142,9900,210038,6175,111803,3287
23-09-2024,99,98.15,101,99.1,971615493,2100,34.1241,9888,207937,6094,110685,3244
24-09-2024,101,98.55,103,101.24,1885463826,2100,34.1429,10030,212138,6213,112921,3307
25-09-2024,99.8,99.2,102,100.36,1469264634,2100,34.1508,9891,209618,6138,111579,3267
26-09-2024,99.75,98.7,102.1,100.37,1624695591,2100,34.1596,9829,209513,6133,111524,3265
27-09-2024,101,99.15,101.3,100.23,1573158157,2100,34.1514,9777,212138,6212,112921,3306
30-09-2024,97.35,96.9,100.7,97.95,1742708706,2100,34.1825,9666,204472,5982,108840,3184
01-10-2024,94.75,93.05,98.45,96.34,1573001056,2100,34.1862,9351,199011,5821,105933,3099
02-10-2024,88.65,88.3,95.15,90.75,1994676668,2100,34.2154,9013,186198,5442,99113,2897
03-10-2024,87.1,86.15,90.3,88.17,1719987937,2100,34.1741,8898,182943,5353,97380,2850
04-10-2024,90.7,86.65,90.85,88.48,1314507256,2100,34.2013,9109,190504,5570,101405,2965
07-10-2024,89.85,88.8,92.65,90.66,1775043881,2100,34.2497,9032,188719,5510,100455,2933
08-10-2024,91.1,88.7,92.7,90.81,1433479201,2100,34.272,9045,191344,5583,101853,2972
09-10-2024,94.1,88.3,94.1,90.41,1512479566,2100,34.2567,9132,197645,5770,105207,3071
10-10-2024,90.3,89.3,94.65,92.01,2263163714,2100,34.2137,8964,189664,5544,100958,2951
11-10-2024,88.3,87.55,92.65,90.08,1995543885,2100,34.2241,8876,185463,5419,98722,2885
14-10-2024,87.35,86.4,88.85,87.56,1136235676,2100,34.265,8699,183468,5354,97660,2850
15-10-2024,87.9,86.75,89.3,87.97,1909636753,2100,34.2634,8860,184623,5388,98275,2868
16-10-2024,88.5,86.6,90.25,88.6,3957006176,2100,34.2248,8956,185883,5431,98946,2891
17-10-2024,87.5,87.5,89.9,88.4,2458498758,2100,34.1769,9002,183783,5377,97828,2862
18-10-2024,82.7,81.9,88,84.71,2765534974,2100,34.2401,8794,173701,5073,92461,2700
21-10-2024,79,78.8,82.9,80.64,1804443956,2100,34.2404,8654,165930,4846,88324,2580
22-10-2024,81.6,78.1,82.75,80.38,2793974367,2100,34.2437,8839,171391,5005,91231,2664
23-10-2024,80.85,79.7,83.15,81.28,1963350429,2100,34.2627,8715,169815,4956,90393,2638
24-10-2024,83.2,81.9,83.8,83.14,1472722062,2100,34.2518,8873,174751,5102,93020,2716
25-10-2024,85.1,82.1,85.4,83.7,1539602830,2100,34.2506,8908,178742,5219,95144,2778
28-10-2024,85.8,84.6,85.8,85.17,352779243,2100,34.2506,8946,180212,5262,95927,2801
30-10-2024,85.65,84.75,86.8,85.8,1292760736,2100,34.2711,9007,179897,5249,95759,2794
