Tarih,Kapanış (TL),Min (TL),Max (TL),AOF (TL),Hacim (TL),Sermaye (mn TL),USDTRY,BIST 100,Piyasa Değeri (mn TL),Piyasa Değeri (mn USD),Halka Açık PD (mn TL),Halka Açık PD (mn USD)
24-05-2024,248.2,247.4,252,249.53,3396464497,2536,32.2031,10677,629410,19545,166227,5162
27-05-2024,249.9,246.3,253.25,249.61,2730073599,2536,32.189,10657,633721,19687,167366,5199
28-05-2024,249.8,245.6,251.5,248.41,2788960273,2536,32.1782,10677,633467,19686,167299,5199
29-05-2024,250.75,246.9,255,251.15,3094900535,2536,32.2454,10479,635876,19720,167935,5208
30-05-2024,249,248.5,253.75,250.6,2721273730,2536,32.307,10481,631439,19545,166763,5162
31-05-2024,238.2,238.2,255.75,246.63,6369980799,2536,32.1918,10400,604051,18764,159530,4956
03-06-2024,232.2,230.3,237.3,232.53,5511360764,2536,32.2114,10557,588836,18280,155511,4828
04-06-2024,227,227,237.6,232.97,5250671132,2536,32.3269,10365,575649,17807,152029,4703
05-06-2024,223.2,221.4,228.7,223.78,3813132512,2536,32.5131,10351,566012,17409,149484,4598
06-06-2024,217,217,224.2,220.39,3203741031,2536,32.2354,10280,550290,17071,145332,4508
07-06-2024,213,212,218.5,215.59,2519808469,2536,32.2503,10139,540146,16749,142653,4423
10-06-2024,209.4,208.4,213.4,210.92,2228189039,2536,32.4282,9998,531017,16375,140242,4325
11-06-2024,215.1,208,216.9,211.57,8417105372,2536,32.3709,10051,545472,16851,144059,4450
12-06-2024,216.8,213.3,220,216.91,4145951052,2536,32.3655,10166,549783,16987,145198,4486
13-06-2024,221.9,218.4,224.2,222,3860509578,2536,32.2894,10392,562716,17427,148613,4603
14-06-2024,217.5,216.6,226.2,220.64,3697866426,2536,32.5164,10471,551558,16962,145666,4480
20-06-2024,224,219.2,224,222.4,3777765533,2536,32.6298,10740,568041,17409,150020,4598
21-06-2024,222,220.6,224.5,222.5,2819877651,2536,32.84,10771,562969,17143,148680,4527
24-06-2024,223.2,220.5,225,223.01,2630484023,2536,32.8669,10768,566012,17221,149484,4548
25-06-2024,218.6,217.9,225.2,220.49,3257803436,2536,32.9608,10680,554347,16818,146403,4442
26-06-2024,217,217,221.6,219.39,2617436245,2536,32.9633,10487,550290,16694,145332,4409
27-06-2024,224.5,217.6,225.4,222.1,4137311040,2536,32.9009,10681,569309,17304,150355,4570
28-06-2024,226.8,225.3,232.1,227.77,4579808673,2536,32.8853,10648,575142,17489,151895,4619
01-07-2024,222.6,220.3,232.3,225.58,3649365219,2536,32.6795,10343,564491,17274,149082,4562
02-07-2024,220.4,217,225.1,219.85,3337001039,2536,32.6878,10446,558912,17098,147609,4516
03-07-2024,228.4,221.2,228.6,225.09,3523621307,2536,32.5514,10682,579199,17793,152966,4699
04-07-2024,235,227,235.8,231.28,3696986049,2536,32.5597,10873,595936,18303,157387,4834
05-07-2024,229.5,227.1,238,232.84,4437115150,2536,32.6889,10852,581989,17804,153703,4702
08-07-2024,227.2,226.5,232,228.95,2557979285,2536,32.6989,10864,576156,17620,152163,4653
09-07-2024,226.8,225.2,229.6,227.67,4699370749,2536,32.7952,10797,575142,17537,151895,4632
10-07-2024,224.7,222.2,227.7,224.7,2670787489,2536,32.9441,10743,569816,17296,150488,4568
11-07-2024,230.9,226.4,231.2,229.36,3052061539,2536,32.9065,11024,585539,17794,154641,4699
12-07-2024,230,229.2,232.7,230.83,2285260385,2536,32.9662,11065,583257,17693,154038,4673
16-07-2024,229.9,229.4,235,231.8,3149882602,2536,32.9662,11139,583003,17685,153971,4671
17-07-2024,227.7,225.4,230,227.24,2546140818,2536,33.0975,11134,577424,17446,152498,4608
18-07-2024,225.6,224.5,231.4,228.1,3536039377,2536,33.0985,11139,572099,17285,151091,4565
19-07-2024,225.2,222.9,227,224.79,3011921502,2536,33.0637,11156,571084,17272,150823,4562
22-07-2024,229,225.3,230.3,228.09,3973308008,2536,33.0035,11173,580721,17596,153368,4647
23-07-2024,230,224.7,232.2,228.71,5023916474,2536,32.9398,11090,583257,17707,154038,4676
24-07-2024,224.5,224.5,229.6,226.61,2633770249,2536,32.8698,10992,569309,17320,150355,4574
25-07-2024,219,218.8,225.4,222.75,2418339500,2536,33.0427,10871,555362,16807,146671,4439
26-07-2024,222,218.2,223,220.55,2825191776,2536,33.018,10891,562969,17050,148680,4503
29-07-2024,217.8,217.8,222.7,220.24,1668877825,2536,33.0102,10734,552319,16732,145867,4419
30-07-2024,217.9,215.7,219.8,217.92,1645119397,2536,33.0899,10692,552572,16699,145934,4410
31-07-2024,215.1,213.8,218.6,215.67,2111337517,2536,33.1431,10639,545472,16458,144059,4347
01-08-2024,218.5,217.7,220.7,219.51,1928458241,2536,33.1378,10798,554094,16721,146336,4416
02-08-2024,208.8,206,215.9,210.94,2795473526,2536,33.1359,10473,529496,15980,139840,4220
05-08-2024,196.1,193.3,202.4,197.91,3801123515,2536,33.3172,9893,497290,14926,131334,3942
06-08-2024,192.6,192.2,202.1,197.18,2983688446,2536,33.4586,9881,488414,14598,128990,3855
07-08-2024,194.3,192.7,197.1,195.06,2940027827,2536,33.5568,10024,492725,14683,130129,3878
08-08-2024,196,192.6,197.2,194.9,2991155030,2536,33.5073,10099,497036,14834,131267,3918
09-08-2024,185.9,185.9,193.3,188.5,3900595883,2536,33.5199,9907,471423,14064,124503,3714
12-08-2024,186.2,184.7,189.2,187.17,2790599322,2536,33.5447,9829,472184,14076,124704,3718
13-08-2024,186.3,182.3,188.9,186,2806829428,2536,33.5532,9921,472438,14080,124771,3719
14-08-2024,182.5,182.5,188.3,185.12,2106785170,2536,33.5449,9831,462801,13796,122226,3644
15-08-2024,185.7,181.1,186.3,183.56,2912436362,2536,33.635,9983,470916,14001,124369,3698
16-08-2024,181.4,181.4,187.2,183.71,2209239779,2536,33.6713,9822,460012,13662,121489,3608
19-08-2024,185.2,180.2,185.6,182.31,2581766849,2536,33.713,10054,469648,13931,124034,3679
20-08-2024,185.6,184,188.4,186.07,2881748011,2536,33.809,9982,470663,13921,124302,3677
21-08-2024,191,185.2,194.6,191.26,4287060940,2536,33.9075,9905,484357,14285,127919,3773
22-08-2024,193,188.1,194.7,191.54,3051800089,2536,33.9116,9921,489428,14432,129258,3812
23-08-2024,185.2,184.7,193.8,188.25,3223142326,2536,33.9473,9668,469648,13835,124034,3654
26-08-2024,182.1,180.9,187.2,184.08,2682597829,2536,33.9894,9566,461787,13586,121958,3588
27-08-2024,185.5,181.3,187,184.33,2207697051,2536,34.0189,9749,470409,13828,124235,3652
28-08-2024,186.1,185.1,188.4,186.88,1724681471,2536,34.0238,9757,471931,13871,124637,3663
29-08-2024,186.3,183.3,188,185.69,2583217441,2536,33.9844,9833,472438,13902,124771,3671
02-09-2024,192.7,187.3,193.1,191.11,2873889018,2536,33.9807,10110,488668,14381,129057,3798
03-09-2024,194.5,192.7,196,194.33,3638416199,2536,33.9481,10022,493232,14529,130263,3837
04-09-2024,192,188.3,194.6,191.91,3362155931,2536,34.0337,9985,486892,14306,,
05-09-2024,188.2,187,193.5,189.31,2869845418,2536,33.9702,9937,477256,14049,126043,3710
06-09-2024,184.8,184.7,189.1,187.36,2499618328,2536,33.9547,9771,468634,13802,123766,3645
09-09-2024,178.7,178.7,186,181.85,2511919745,2536,34.0288,9700,453165,13317,119681,3517
10-09-2024,177.3,175.6,180.7,178.49,2507526128,2536,34.0516,9624,449615,13204,118743,3487
11-09-2024,172.3,172.3,178.3,175.58,2337815497,2536,34.001,9420,436935,12851,115395,3394
12-09-2024,173.8,168.3,175.5,172.26,3219138295,2536,33.9594,9521,440739,12978,116399,3428
13-09-2024,175.2,171.7,175.5,173.65,2718881247,2536,33.8768,9685,444289,13115,117337,3464
16-09-2024,172,172,176.5,174.28,2055330817,2536,33.9506,9577,436174,12847,115194,3393
17-09-2024,178,172.5,179.7,176.95,3196858698,2536,34.0293,9758,451390,13265,119212,3503
18-09-2024,178.6,177,180.3,178.52,2213237048,2536,34.0896,9774,452911,13286,119614,3509
19-09-2024,185.9,181,186.8,184.24,3187308570,2536,34.0379,9976,471423,13850,124503,3658
20-09-2024,185.7,184.5,187.8,185.91,2712257169,2536,34.0142,9900,470916,13845,124369,3656
23-09-2024,185.1,184.6,188.7,186.46,2191785769,2536,34.1241,9888,469395,13756,123967,3633
24-09-2024,190.6,184.8,194,190.34,4549306109,2536,34.1429,10030,483342,14156,127506,3734
25-09-2024,187.3,186.7,191.4,188.81,2410470136,2536,34.1508,9891,474974,13908,125298,3669
26-09-2024,186.5,185.6,191.6,188.1,3174942070,2536,34.1596,9829,472945,13845,124763,3652
27-09-2024,187.2,185.5,188.3,186.8,2089548280,2536,34.1514,9777,474720,13900,125231,3667
30-09-2024,188.2,184.1,189.1,186.88,2168009583,2536,34.1825,9666,477256,13962,125900,3683
01-10-2024,183.7,181.3,189.9,186.33,3386089522,2536,34.1862,9351,465844,13627,122890,3595
02-10-2024,174.7,174.6,184.4,179.86,2679723379,2536,34.2154,9013,443021,12948,116869,3416
03-10-2024,171.5,170.1,178.4,174.63,2374387215,2536,34.1741,8898,434907,12726,114728,3357
04-10-2024,176.3,171.7,176.7,173.6,1956689257,2536,34.2013,9109,447079,13072,117939,3448
07-10-2024,177.4,176.3,180.5,178.43,1710148512,2536,34.2497,9032,449868,13135,118675,3465
08-10-2024,179.1,176.3,181.2,178.98,2486731494,2536,34.272,9045,454179,13252,119813,3496
09-10-2024,182.8,176.5,182.8,179.11,1936485256,2536,34.2567,9132,463562,13532,122288,3570
10-10-2024,179.2,179.1,185.9,182.52,2406979517,2536,34.2137,8964,454433,13282,119879,3504
11-10-2024,175.1,173.9,181.7,178.22,2232567726,2536,34.2241,8876,444036,12974,117137,3423
14-10-2024,172.4,172.2,175.9,173.69,1668480107,2536,34.265,8699,437189,12759,115330,3366
15-10-2024,180.5,171.1,181.3,177.73,3785126572,2536,34.2634,8860,457730,13359,120795,3525
16-10-2024,182.2,176.1,182.2,178.85,3199064169,2536,34.2248,8956,462041,13500,121933,3563
17-10-2024,182,180.6,184.4,182.48,2787196828,2536,34.1769,9002,461533,13504,121799,3564
18-10-2024,176.5,176,185,180.99,2398771078,2536,34.2401,8794,447586,13072,118073,3448
21-10-2024,170.7,170.3,176.4,173.36,1865641762,2536,34.2404,8654,432878,12642,114193,3335
22-10-2024,174.8,170,177,173.29,2983339966,2536,34.2437,8839,443275,12945,116936,3415
23-10-2024,169.9,168.7,174.7,170.93,3625041196,2536,34.2627,8715,430849,12575,113658,3317
24-10-2024,173.7,171.4,174.9,173.3,2327462452,2536,34.2518,8873,440485,12860,116200,3393
25-10-2024,172.9,170.3,173.5,171.97,2043114792,2536,34.2506,8908,438457,12801,115665,3377
28-10-2024,172.4,172.3,173.9,172.87,785703977,2536,34.2506,8946,437189,12764,115330,3367
30-10-2024,173,171.1,174.2,172.9,2392756282,2536,34.2711,9007,438710,12801,115732,3377
