Tarih,Kapanış (TL),Min (TL),Max (TL),AOF (TL),Hacim (TL),Sermaye (mn TL),USDTRY,BIST 100,Piyasa Değeri (mn TL),Piyasa Değeri (mn USD),Halka Açık PD (mn TL),Halka Açık PD (mn USD)
26-06-2024,257.76,257.52,268.78,260.44,565889708,220,32.9633,10487,59180,1795,20405,619
27-06-2024,260.63,257.04,261.11,258.91,370383161,220,32.9009,10681,59840,1819,20633,627
28-06-2024,252.97,252.97,263.75,259.75,770740073,220,32.8853,10648,58080,1766,20026,609
01-07-2024,245.54,245.3,255.6,249.59,1016066799,220,32.6795,10343,56375,1725,19438,595
02-07-2024,250.33,242.91,250.57,248.14,353981344,220,32.6878,10446,57475,1758,19817,606
03-07-2024,252.49,246.74,252.49,249.74,404259625,220,32.5514,10682,57970,1781,19988,614
04-07-2024,255.12,251.53,255.36,253.31,469561814,220,32.5597,10873,58575,1799,20197,620
05-07-2024,253.93,252.73,257.52,255.11,371123438,220,32.6889,10852,58300,1783,20102,615
08-07-2024,252.49,252.25,258.48,255.49,452863945,220,32.6989,10864,57970,1773,19988,611
09-07-2024,246.74,246.74,252.49,248.47,544973474,220,32.7952,10797,56650,1727,19533,596
10-07-2024,250.09,245.06,250.33,247.77,440051857,220,32.9441,10743,57420,1743,19798,601
11-07-2024,255.84,249.13,255.84,252.14,503610303,220,32.9065,11024,58740,1785,20254,615
12-07-2024,260.15,254.88,262.07,258.52,797833331,220,32.9662,11065,59730,1812,20595,625
16-07-2024,258.96,257.04,263.51,260.59,525484345,220,32.9662,11139,59455,1804,20500,622
17-07-2024,255.6,255.12,260.87,257.45,396923299,220,33.0975,11134,58685,1773,20235,611
18-07-2024,255.6,255.12,258.48,256.73,463116824,220,33.0985,11139,58685,1773,20235,611
19-07-2024,252.97,251.29,256.32,252.89,365167773,220,33.0637,11156,58080,1757,20026,606
22-07-2024,251.05,250.33,255.84,252.65,457688024,220,33.0035,11173,57640,1746,19874,602
23-07-2024,247.22,246.98,251.05,248.12,404111005,220,32.9398,11090,56760,1723,19571,594
24-07-2024,242.43,241.95,246.74,243.21,444047868,220,32.8698,10992,55660,1693,19192,584
25-07-2024,235.72,235.15,243.39,238.97,474334146,220,33.0427,10871,54120,1638,18661,565
26-07-2024,235.91,234.95,239.55,236.21,338070195,220,33.018,10891,54164,1640,18676,566
29-07-2024,232.37,232.08,236.87,233.3,332768208,220,33.0102,10734,53350,1616,18395,557
30-07-2024,234.47,232.46,237.25,235.18,368157370,220,33.0899,10692,53834,1627,18562,561
31-07-2024,230.45,229.97,235.53,232.3,312939325,220,33.1431,10639,52910,1596,18243,550
01-08-2024,232.65,231.89,234.86,232.87,277372746,220,33.1378,10798,53416,1612,18418,556
02-08-2024,227.96,226.14,232.37,229.39,325206476,220,33.1359,10473,52338,1579,18046,545
05-08-2024,220.39,207.55,222.31,218.06,487473114,220,33.3172,9893,50600,1519,17447,524
06-08-2024,222.02,220.2,230.26,223.79,324676489,220,33.4586,9881,50974,1523,17576,525
07-08-2024,222.21,220.2,224.22,222.22,290083497,220,33.5568,10024,51018,1520,17591,524
08-08-2024,227.19,220.87,228.53,224.82,434635304,220,33.5073,10099,52162,1557,17985,537
09-08-2024,222.31,222.11,230.26,224.58,274789398,220,33.5199,9907,51040,1523,17599,525
12-08-2024,215.6,215.41,224.51,220.04,317747339,220,33.5447,9829,49500,1476,17068,509
13-08-2024,223.74,214.26,224.22,219.35,390376088,220,33.5532,9921,51370,1531,17712,528
14-08-2024,221.83,221.63,226.04,223.93,236331768,220,33.5449,9831,50930,1518,17561,523
15-08-2024,227.29,220.1,227.29,224.39,318951938,220,33.635,9983,52184,1551,17988,535
16-08-2024,225.66,224.32,228.44,226.07,198610585,220,33.6713,9822,51810,1539,17859,530
19-08-2024,228.15,223.36,228.15,225.65,244890957,220,33.713,10054,52382,1554,18056,536
20-08-2024,224.32,223.26,228.73,225.41,242616970,220,33.809,9982,51502,1523,17753,525
21-08-2024,224.03,222.69,227.67,225.76,350649431,220,33.9075,9905,51436,1517,17730,523
22-08-2024,224.99,222.98,226.33,224.5,262980358,220,33.9116,9921,51656,1523,17806,525
23-08-2024,223.17,221.44,226.52,223.85,228172112,220,33.9473,9668,51238,1509,17662,520
26-08-2024,218.09,217.8,225.18,220.43,232736705,220,33.9894,9566,50072,1473,17260,508
27-08-2024,224.13,216.56,224.13,220.15,330435639,220,34.0189,9749,51458,1513,17738,521
28-08-2024,224.22,222.59,225.95,224.21,278148614,220,34.0238,9757,51480,1513,17745,522
29-08-2024,229.3,220.1,229.3,225.03,738213332,220,33.9844,9833,52646,1549,18147,534
02-09-2024,233,231.8,238.4,234,474131432,220,33.9807,10110,51260,1509,17669,520
03-09-2024,228.1,227.8,233.2,229.95,309678064,220,33.9481,10022,50182,1478,17298,510
04-09-2024,228.8,224.8,230.9,227.87,321307070,220,34.0337,9985,50336,1479,,
05-09-2024,229.6,228.3,231.4,229.56,212070550,220,33.9702,9937,50512,1487,17411,513
06-09-2024,224.2,224.2,229.6,226.04,266390548,220,33.9547,9771,49324,1453,17002,501
09-09-2024,218.6,218,225.6,221.06,247060542,220,34.0288,9700,48092,1413,16577,487
10-09-2024,216.2,214.7,220.3,217.57,229496043,220,34.0516,9624,47564,1397,16395,481
11-09-2024,216,215.3,218.8,217.01,255144143,220,34.001,9420,47520,1398,16380,482
12-09-2024,217,212.2,218.2,215.48,244000518,220,33.9594,9521,47740,1406,16456,485
13-09-2024,223.5,216.1,223.5,219.31,245347132,220,33.8768,9685,49170,1451,16949,500
16-09-2024,219,218.3,225,221.61,212977904,220,33.9506,9577,48180,1419,16608,489
17-09-2024,221,218.4,222.2,220.68,146685887,220,34.0293,9758,48620,1429,16759,492
18-09-2024,218.5,218.3,221.4,219.41,144522179,220,34.0896,9774,48070,1410,16570,486
19-09-2024,224,219.5,224,221.44,229699976,220,34.0379,9976,49280,1448,16987,499
20-09-2024,221.2,219.6,225.6,221.17,221998158,220,34.0142,9900,48664,1431,16774,493
23-09-2024,218.8,217.8,222.5,219.51,189666844,220,34.1241,9888,48136,1411,16592,486
24-09-2024,220,218.2,222.5,220.54,319202711,220,34.1429,10030,48400,1418,16683,489
25-09-2024,218,218,223.6,221.13,322861429,220,34.1508,9891,47960,1404,16532,484
26-09-2024,218.3,218.2,221.9,219.93,239280843,220,34.1596,9829,48026,1406,16555,485
27-09-2024,222.2,218.5,222.2,220.31,230415006,220,34.1514,9777,48884,1431,16850,493
30-09-2024,218.9,217.3,222.9,219.51,265380956,220,34.1825,9666,48158,1409,16600,486
01-10-2024,216.3,212.6,220.5,216.66,276948319,220,34.1862,9351,47586,1392,16403,480
02-10-2024,211.3,211.2,215.1,213.04,223579652,220,34.2154,9013,46486,1359,16024,468
03-10-2024,208.8,208.5,212.6,210.7,231543823,220,34.1741,8898,45936,1344,15834,463
04-10-2024,215.3,207.7,215.3,210.02,281920894,220,34.2013,9109,47366,1385,16327,477
07-10-2024,212.8,212.8,218.8,216.15,213663772,220,34.2497,9032,46816,1367,16137,471
08-10-2024,213.6,211.7,215.7,213.85,186412908,220,34.272,9045,46992,1371,16198,473
09-10-2024,217,209.6,217.2,212.79,222950676,220,34.2567,9132,47740,1394,16456,480
10-10-2024,212.1,211.4,217.1,214.18,219549243,220,34.2137,8964,46662,1364,16084,470
11-10-2024,209.3,208.7,213.5,211.32,175596002,220,34.2241,8876,46046,1345,15872,464
14-10-2024,206.4,205.9,210.4,207.17,180637063,220,34.265,8699,45408,1325,15652,457
15-10-2024,211.6,206.5,212.3,209.79,157469181,220,34.2634,8860,46552,1359,16046,468
16-10-2024,211,210.8,215,212.34,266758350,220,34.2248,8956,46420,1356,16001,468
17-10-2024,213,209.8,213.9,211.82,250091354,220,34.1769,9002,46860,1371,16153,473
18-10-2024,214,212.8,218.9,216.43,335758458,220,34.2401,8794,47080,1375,16228,474
21-10-2024,213.5,211.6,217.2,214.31,173881062,220,34.2404,8654,46970,1372,16191,473
22-10-2024,214.4,211.2,215.7,213.42,274455613,220,34.2437,8839,47168,1377,16259,475
23-10-2024,210.4,209.6,216.4,213.82,313975276,220,34.2627,8715,46288,1351,15955,466
24-10-2024,215.3,211,216.4,214.23,208102118,220,34.2518,8873,47366,1383,16327,477
25-10-2024,215.7,212.6,216,213.96,151040818,220,34.2506,8908,47454,1385,16357,478
28-10-2024,214.8,213.6,216.8,214.95,118186627,220,34.2506,8946,47256,1380,16289,476
30-10-2024,213.7,211.7,215,213,209888511,220,34.2711,9007,47014,1372,16206,473
